time,strike_price,stock_price,volatility,interest_rate,type_o1,price_o1,delta_o1,gamma_o1,theta_o1,type_o2,price_o2,delta_o2,gamma_o2,theta_o12
0.60300278,172.2927889,41.09345056,0.04606797,0.07521356,call,0,0,0,0,put,123.5597267,-1,0,12.3841515
1.18378676,337.2076143,399.6013435,0.28928304,0.00836013,call,85.90956599,0.76675434,0.00243319,-18.10048944,put,20.19508421,-0.23324566,0.00243319,-15.30915254
1.41345616,12.19495832,149.7423253,0.22707787,0.04002747,call,138.2181672,1,0,-0.46128294,put,0,0,0,0
1.4556255,73.36597774,81.58349432,0.24508568,0.03941586,call,16.32910223,0.7583246,0.01293546,-4.38069172,put,4.02071138,-0.2416754,0.01293546,-1.65015421
1.29959079,139.4531085,127.6280038,0.02470608,0.07350211,call,1.91159204,0.60240159,0.10730659,-6.04403266,put,1.03220635,-0.39759841,0.10730659,3.27225823
0.06439804,411.4844582,479.9690976,0.50219057,0.08945665,call,73.68193043,0.90607221,0.00274019,-111.9124747,put,2.83361267,-0.09392779,0.00274019,-75.31390146
1.61980338,200.6537711,66.50669007,0.63605211,0.05079276,call,4.18208827,0.19551911,0.00512936,-5.03738599,put,122.4813947,-0.80448089,0.00512936,4.34942058
1.81726524,257.8873275,379.3671887,0.43435148,0.00881686,call,151.503601,0.83629122,0.00111183,-16.55563872,put,25.92464602,-0.16370878,0.00111183,-14.31802233
1.73205976,360.4690384,377.842744,0.96132895,0.09984785,call,200.4938294,0.79002015,0.00060285,-49.55490631,put,125.8726022,-0.20997985,0.00060285,-19.27888845
0.74609738,148.1710972,120.5795745,0.29829884,0.00538462,call,4.22787596,0.25613709,0.01035953,-6.84486089,put,31.22532261,-0.74386291,0.01035953,-6.05021461
1.70764448,202.622478,457.0726558,0.25205267,0.02287471,call,262.3599779,0.99704832,0.00005989,-4.8205715,put,0.14757849,-0.00295168,0.00005989,-0.36320038
1.91815816,150.4215579,338.6878994,0.68273013,0.05859635,call,220.6213376,0.92647244,0.00043537,-17.0983454,put,16.36358088,-0.07352756,0.00043537,-9.22123019
1.2902715,221.3152402,414.5621721,0.05276517,0.03537584,call,203.1216635,1,0,-7.47988521,put,0,0,0,0
0.85358642,457.85984,141.9885478,0.85673545,0.09136039,call,7.02830208,0.16234128,0.00218552,-17.63438502,put,288.5505981,-0.83765872,0.00218552,21.05773292
0.43050345,308.8890298,183.1009948,0.13794081,0.08815223,call,0.00000015,0.00000005,0.00000002,-0.00000654,put,114.2853884,-0.99999995,0.00000002,26.21526634
1.31170159,481.5568396,74.77232474,0.60101944,0.0256725,call,0.14894844,0.01036725,0.00053438,-0.55568508,put,390.9872006,-0.98963275,0.00053438,11.3977022
1.8353465,253.1018447,147.2124623,0.79888729,0.0589242,call,42.49834633,0.55581186,0.00247938,-19.4635493,put,122.4438445,-0.44418814,0.00247938,-6.07844886
1.62392764,177.9284934,435.576837,0.97273393,0.05399539,call,308.5258522,0.92113952,0.00027237,-29.45336418,put,35.94036651,-0.07886048,0.00027237,-20.65258244
1.18595031,77.69013709,496.0955195,0.17689362,0.0227705,call,420.4753049,1,0,-1.72190987,put,0,0,0,0
1.86780797,481.0264518,482.1422751,0.84124604,0.06053365,call,225.2882597,0.75023003,0.00057299,-55.39013254,put,172.7470537,-0.24976997,0.00057299,-29.38481258
1.43048547,331.4461889,469.0501596,0.93533838,0.09616395,call,263.857052,0.83957533,0.0004645,-57.19861676,put,83.65597112,-0.16042467,0.0004645,-29.42174759
1.70902248,343.3123165,108.7638907,0.06256248,0.0064644,call,0,0,0,0,put,230.7764508,-1,0,2.19492566
0.89111967,201.3467755,16.22502726,0.46442085,0.07746132,call,0.00000005,0.00000004,0.00000003,-0.00000093,put,171.6921583,-0.99999996,0.00000003,14.55631319
1.51049559,1.795073,317.3052988,0.84397478,0.06662476,call,315.6820837,0.99999999,0,-0.10815266,put,0.00000069,-0.00000001,0,-0.0000063
0.80353814,190.3302484,243.4750376,0.0892904,0.07275938,call,63.95367008,0.99994021,0.00001251,-13.06376126,put,0.00027565,-0.00005979,0.00001251,-0.0018777
0.37591191,145.3360821,389.7642351,0.02602019,0.0956194,call,249.559409,1,0,-13.40630154,put,0,0,0,0
0.19041033,299.8133994,117.7382836,0.07783667,0.06798161,call,0,0,0,0,put,178.2192212,-1,0,20.11966638
0.56326627,220.9583405,318.8287191,0.56060796,0.0819641,call,117.130444,0.88329228,0.00146219,-36.83858543,put,9.29084478,-0.11670772,0.00146219,-19.54505259
1.42236351,182.1291041,159.296619,0.96389533,0.02527922,call,64.82402296,0.68777123,0.00193254,-23.91180982,put,81.22416512,-0.31222877,0.00193254,-19.47033307
0.83239492,352.3141263,42.40450144,0.53705683,0.03929298,call,0.00012832,0.00003046,0.00000621,-0.0016548,put,298.5729261,-0.99996954,0.00000621,13.3963598
0.6296491,468.5153065,186.7136656,0.04016481,0.01589116,call,0,0,0,0,put,277.1371202,-1,0,7.37112684
0.41254715,220.9871027,165.1490521,0.3260632,0.0997721,call,2.21710911,0.13797626,0.00637177,-11.29042716,put,49.14383299,-0.86202374,0.00637177,9.86881896
0.14413161,446.5755339,141.7053637,0.17592645,0.03742734,call,0,0,0,0,put,302.467621,-1,0,16.62421502
1.5639582,476.6587234,376.1663913,0.26167688,0.04691801,call,26.27113489,0.36856227,0.00306328,-20.11259955,put,93.03971605,-0.63143773,0.00306328,0.66902607
0.72831194,497.9990808,407.7488208,0.22208691,0.04313687,call,8.58878738,0.21347395,0.00376523,-18.82237146,put,83.43657734,-0.78652605,0.00376523,1.99533789
1.98761399,392.8313189,200.0740768,0.90055234,0.07337724,call,67.56544168,0.58639191,0.00153355,-28.54346891,put,207.0119831,-0.41360809,0.00153355,-3.63038287
1.63787783,411.4672693,171.3502083,0.69149376,0.056809,call,21.82733122,0.32915065,0.00238574,-18.71113948,put,225.3861055,-0.67084935,0.00238574,2.58706312
1.93958188,138.7857316,356.5125424,0.05836973,0.06315128,call,233.7263986,1,0,-7.75410167,put,0,0,0,0
0.41126013,211.1771125,482.7961153,0.16325741,0.06181916,call,276.9202442,1,0,-12.72707444,put,0,0,0,0
1.35134148,179.5100619,302.4875845,0.3663862,0.09826879,call,147.7602365,0.95993194,0.0006698,-18.12732382,put,2.45971367,-0.04006806,0.0006698,-2.68074168
0.84946149,446.9963239,398.241151,0.37831293,0.03250895,call,41.15942403,0.46903601,0.00286438,-37.24261923,put,77.73962808,-0.53096399,0.00286438,-23.10703313
0.56202888,6.89900706,228.4055815,0.90363832,0.06881048,call,221.7682901,0.99999999,0,-0.4567255,put,0.00000039,-0.00000001,0,-0.00001029
0.95748237,257.5543254,479.4759418,0.28198889,0.05330076,call,234.963921,0.99499053,0.00010948,-13.90532866,put,0.22790892,-0.00500947,0.00010948,-0.86050519
1.10572064,266.0669008,29.75632515,0.77793756,0.01591558,call,0.0820821,0.01230365,0.00131125,-0.35584144,put,231.7513232,-0.98769635,0.00131125,3.80489739
1.65092549,385.6341083,250.9855578,0.43121751,0.09687567,call,31.52563208,0.41703671,0.00280655,-23.52330828,put,109.1773064,-0.58296329,0.00280655,8.31364301
1.03086469,494.1084081,181.5470006,0.59883182,0.06429823,call,4.57792031,0.10864806,0.00168844,-10.95194219,put,285.4502739,-0.89135194,0.00168844,18.78080168
0.33722458,435.2923139,234.028832,0.10027424,0.05895103,call,0,0,0,0,put,192.6954333,-1,0,25.15583422
1.6131193,210.2697983,379.2077147,0.51201632,0.01850378,call,191.0674097,0.89934811,0.00071505,-16.25319618,put,15.94593722,-0.10065189,0.00071505,-12.47682992
0.60552841,49.6410904,370.886633,0.22512948,0.01544426,call,321.7076191,1,0,-0.75953368,put,0,0,0,0
1.68283914,116.2678542,416.2246236,0.52023292,0.07464702,call,314.6032354,0.99209596,0.00007721,-9.15023692,put,0.92114685,-0.00790404,0.00007721,-1.49574218
0.5626234,180.9778987,33.64326808,0.24516813,0.03070731,call,0,0,0,0,put,144.2347935,-1,0,5.46215613
0.40870747,436.6275822,291.1822068,0.5304731,0.04738894,call,7.55427886,0.16653892,0.0025289,-32.10884785,put,144.6243265,-0.83346108,0.0025289,-11.81442544
0.33112517,107.9752975,82.77832529,0.60377562,0.02460079,call,4.31731644,0.28512197,0.01180703,-15.22112818,put,28.63830079,-0.71487803,0.01180703,-12.58640005
1.94855625,482.2057031,336.6923878,0.03304149,0.00207511,call,0,0,0,0,put,143.5674666,-1,0,0.99659292
1.71433104,429.9976185,318.6267954,0.9009203,0.04836603,call,122.630473,0.6576176,0.00097748,-44.47611767,put,199.7859652,-0.3423824,0.00097748,-25.33369915
0.18643074,147.1819849,162.7741945,0.2292866,0.07945873,call,18.66889095,0.88805286,0.01181613,-18.23202131,put,0.91246332,-0.11194714,0.01181613,-6.70909432
1.0173055,159.9452469,331.8332153,0.80923197,0.00781533,call,190.9034427,0.90523704,0.0006229,-23.31368752,put,17.74885947,-0.09476296,0.0006229,-22.07356215
0.6807514,449.0944693,427.2748951,0.99521847,0.01477366,call,130.3845863,0.64138325,0.0010649,-98.40124686,put,147.7101684,-0.35861675,0.0010649,-91.83287039
1.89955293,14.47202092,416.1716541,0.10028666,0.08122825,call,403.768884,1,0,-1.00745526,put,0,0,0,0
1.65995514,205.0148071,238.1414566,0.52769747,0.01753251,call,79.60287611,0.72676367,0.00205433,-17.85988756,put,40.59562942,-0.27323633,0.00205433,-14.36856421
1.5969533,98.1774693,242.7552454,0.73716028,0.07420846,call,164.2320196,0.94118321,0.00051861,-13.07117904,put,8.68244085,-0.05881679,0.00051861,-6.59978116
0.94858983,389.0503222,63.96973404,0.2374962,0.03359907,call,0,0,0,0,put,312.8763981,-1,0,12.6616779
1.23430503,138.0991036,399.3947793,0.98797742,0.07517044,call,290.3745034,0.94529634,0.00025267,-26.22353532,put,16.84200655,-0.05470366,0.00025267,-16.76241173
0.75671676,287.0092094,366.288748,0.33773723,0.05183365,call,98.59831214,0.86662923,0.00200081,-26.65336955,put,8.27921932,-0.13337077,0.00200081,-12.34885585
0.71292728,133.3009605,228.0710183,0.58038083,0.00700988,call,101.1002059,0.91167402,0.0014328,-13.30114126,put,5.66563394,-0.08832598,0.0014328,-12.37137592
1.94537815,41.18293799,387.2584629,0.92027745,0.05932863,call,352.2686138,0.99338773,0.00003728,-4.29136545,put,1.7039368,-0.00661227,0.00003728,-2.11437328
1.2585631,234.8850865,287.8616955,0.02099687,0.01897581,call,58.51973917,1,0,-4.35194906,put,0,0,0,0
1.22505118,422.7530286,395.6006859,0.78737621,0.01359391,call,126.8299291,0.64753678,0.0010771,-54.01029686,put,147.0003627,-0.35246322,0.0010771,-48.35834136
0.92231984,192.07062,316.0911907,0.13049474,0.09717196,call,140.4857887,0.999999,0.00000013,-17.06399706,put,0.00000789,-0.000001,0.00000013,-0.00007495
1.11607056,124.0420729,342.5961232,0.58475215,0.01978718,call,223.5949983,0.97665917,0.00026067,-7.427363,put,2.33164275,-0.02334083,0.00026067,-5.02652974
1.72187517,114.6975916,20.99474497,0.41847963,0.04789676,call,0.01171678,0.00382138,0.00098638,-0.04135179,put,84.63475752,-0.99617862,0.00098638,5.01739809
0.98922078,132.9330046,448.1726787,0.26667127,0.04614125,call,321.1708743,0.99999949,0.00000002,-5.86016816,put,0.00001211,-0.00000051,0.00000002,-0.00014508
0.14235029,262.40448,399.4390558,0.58511641,0.0940239,call,141.183746,0.98097484,0.00052626,-37.94106231,put,0.66046129,-0.01902516,0.00052626,-13.59679195
0.35689254,359.8552741,388.6162585,0.10020938,0.04565643,call,35.14825943,0.94368722,0.00487141,-18.83282878,put,0.57114847,-0.05631278,0.00487141,-2.66866347
1.67320207,463.032441,68.839088,0.42401906,0.06821198,call,0.0128892,0.00138229,0.00011994,-0.05670777,put,344.2634763,-0.99861771,0.00011994,28.12095496
0.50396889,122.2602678,84.48859139,0.47031926,0.08382657,call,2.84867965,0.20802009,0.01015969,-9.25554762,put,35.5629308,-0.79197991,0.01015969,0.5691649
1.5354271,160.4053504,83.96416526,0.37262475,0.06762715,call,2.9382623,0.17202668,0.00657695,-3.99714194,put,63.55908507,-0.82797332,0.00657695,5.78072927
0.97192457,93.06341664,246.9866212,0.08221642,0.03517685,call,157.0511956,1,0,-3.16364463,put,0,0,0,0
0.1118641,202.653222,337.1062722,0.96377502,0.06888988,call,137.9287698,0.96111963,0.00077492,-53.71735064,put,1.9200143,-0.03888037,0.00077492,-39.8637675
1.46946521,282.9889855,134.803895,0.35342545,0.09962648,call,2.87312334,0.11999197,0.00346352,-5.25612033,put,112.5191157,-0.88000803,0.00346352,19.09756174
1.04658227,99.13095996,84.6735408,0.24333449,0.09585234,call,6.36377002,0.45787246,0.01882095,-7.10116011,put,11.35916925,-0.54212754,0.01882095,1.49381764
0.34260841,69.46587664,338.5497619,0.9316186,0.03668877,call,269.9912132,0.9993133,0.00001291,-3.14868663,put,0.03961511,-0.0006867,0.00001291,-0.63190444
1.83610602,431.9866452,61.51774458,0.53643883,0.05888216,call,0.19232837,0.01503375,0.00084854,-0.50517498,put,326.3935604,-0.98496625,0.00084854,22.3245548
0.78922958,79.04102314,160.709728,0.14657386,0.05648518,call,85.11494869,1,0,-4.26998481,put,0.00000001,0,0,-0.00000017
1.63461443,36.9331537,273.2604539,0.23724251,0.05719097,call,239.6235286,1,0,-1.92372853,put,0,0,0,0
0.58913313,212.3101924,259.8054498,0.67442545,0.06017676,call,79.66628304,0.76340926,0.00229346,-42.3479783,put,24.77603697,-0.23659074,0.00229346,-30.01684509
0.85239708,441.1971867,44.30628527,0.57130925,0.02984666,call,0.00012204,0.00002613,0.00000477,-0.00155908,put,385.8080169,-0.99997387,0.00000477,12.83591089
1.89036727,74.11684605,351.2151774,0.06947391,0.02073646,call,279.9474689,1,0,-1.47783976,put,0,0,0,0
1.80695428,493.733339,440.2741451,0.72842149,0.05857758,call,164.1521319,0.68461588,0.00082445,-50.43889806,put,168.0218668,-0.31538412,0.00082445,-24.42202464
0.8702248,474.0263175,121.4523208,0.73163665,0.03620201,call,1.49778593,0.05394272,0.00132155,-5.40037636,put,339.3708965,-0.94605728,0.00132155,11.22812526
1.05539261,179.5816056,162.7759783,0.61283451,0.05489192,call,37.77843402,0.59899355,0.00377239,-22.04788743,put,44.47606368,-0.40100645,0.00377239,-12.74515633
1.2617228,313.7361322,40.79137333,0.98435532,0.08346755,call,1.71089596,0.1156569,0.00432103,-3.7343306,put,243.2954848,-0.8843431,0.00432103,19.8348983
1.18100198,158.1562115,47.62574595,0.02751739,0.07129274,call,0,0,0,0,put,97.75939317,-1,0,10.3649055
0.60445146,316.3692495,173.2347251,0.80753171,0.06417465,call,14.11278318,0.27975092,0.00309372,-32.4763526,put,145.2101707,-0.72024908,0.00309372,-12.94594536
0.6472189,285.4071588,433.0040906,0.16789856,0.0274216,call,152.6257418,0.99948978,0.00003096,-7.76417443,put,0.00815134,-0.00051022,0.00003096,-0.07552736
0.70356439,292.6686877,277.7356415,0.84958328,0.047406,call,75.4218223,0.62915715,0.00190909,-57.85448472,put,80.75443123,-0.37084285,0.00190909,-44.43535096
0.30734163,425.7618224,171.9937194,0.21578179,0.07911022,call,0,0,0,0,put,243.5410219,-1,0,32.87304495
0.44954021,294.1665982,29.89641841,0.07735918,0.07457459,call,0,0,0,0,put,254.5719295,-1,0,21.21410909
0.7563681,200.755521,489.9965172,0.96261471,0.07070825,call,315.3037874,0.93922795,0.00029331,-42.87459934,put,15.60814827,-0.06077205,0.00029331,-29.41875703
1.61416793,358.291055,71.81854297,0.0459613,0.07399942,call,0,0,0,0,put,246.1327399,-1,0,23.5282097
0.10261797,88.78675399,113.8777478,0.16569224,0.01373692,call,25.21606562,0.99999894,0.00000086,-1.21809052,put,0.00000125,-0.00000106,0.00000086,-0.00015203
1.26806345,62.40691724,135.8358345,0.80213187,0.0934697,call,86.61821933,0.9256187,0.00114644,-10.46116729,put,6.21402855,-0.0743813,0.00114644,-5.27998837
1.02252338,339.740971,340.3713403,0.33485654,0.00603467,call,46.95014956,0.57652102,0.00339761,-22.96904535,put,44.22983383,-0.42347898,0.00339761,-20.93143424
0.89990499,349.962089,327.8228988,0.10389327,0.04351571,call,9.16333059,0.41431052,0.01206173,-12.50730568,put,17.86286849,-0.58568948,0.01206173,2.13670836
1.22374785,102.6213114,494.9538234,0.15699219,0.02694967,call,395.6617223,1,0,-2.67588947,put,0,0,0,0
0.77017572,220.4328131,370.8718952,0.3914665,0.06338674,call,162.8684096,0.9662443,0.00058868,-18.59533367,put,1.9264888,-0.0337557,0.00058868,-5.28855752
1.84299985,331.0512247,413.3338578,0.02798463,0.00265353,call,83.89767255,1,0,-0.87416911,put,0,0,0,-0.00000003
1.08656273,307.704948,339.0359431,0.29476199,0.03309489,call,63.46112599,0.72114523,0.00322504,-22.09548321,put,21.26174374,-0.27885477,0.00322504,-12.27170937
1.16898548,378.0151349,11.21860816,0.42522397,0.02732266,call,0,0,0,0,put,354.9135796,-1,0,10.00370668
0.10304537,108.5905269,232.0579207,0.64650731,0.01569957,call,123.643898,0.99991859,0.00000677,-1.77796828,put,0.00097192,-0.00008141,0.00000677,-0.07589932
0.89279616,380.7419503,157.4648537,0.03712091,0.07508475,call,0,0,0,0,put,198.5905965,-1,0,26.73433276
1.9007821,375.8676975,59.97141974,0.55682698,0.01266595,call,0.32934196,0.02410228,0.00123109,-0.70055448,put,307.2845864,-0.97589772,0.00123109,3.94692011
1.56198989,468.6782669,97.7420763,0.56913037,0.00370941,call,0.71367948,0.0328807,0.00105577,-1.64279225,put,368.9421736,-0.9671193,0.00105577,0.0856823
1.94636899,484.0352762,184.3753945,0.2918482,0.05279818,call,0.6991463,0.02777621,0.00085016,-1.46428932,put,253.0877677,-0.97222379,0.00085016,21.59605771
1.88097782,34.48159028,117.8600811,0.44086198,0.02123464,call,84.96504938,0.99182759,0.00031341,-1.10113696,put,0.23644121,-0.00817241,0.00031341,-0.39760198
1.7248622,69.12481228,418.1982266,0.48777419,0.00348646,call,349.5619733,0.99915394,0.00001078,-0.46230287,put,0.07411242,-0.00084606,0.00001078,-0.2227466
0.14671816,193.8251355,9.43792054,0.64760112,0.0235433,call,0,0,0,0,put,183.7188536,-1,0,4.54754699
1.6348688,403.1340155,95.21298922,0.48040656,0.00169865,call,0.3708522,0.02078605,0.00085537,-0.89754481,put,307.1738981,-0.97921395,0.00085537,-0.21465894
1.49496915,85.46851153,74.79633693,0.47969061,0.02513121,call,14.59480682,0.55167848,0.00901754,-6.47440159,put,22.11546865,-0.44832152,0.00901754,-4.4056755
1.74126669,495.2776891,335.369014,0.95851935,0.08551269,call,137.3365692,0.67071508,0.00085301,-51.5636738,put,228.7260216,-0.32928492,0.00085301,-15.07041088
0.17207547,156.6786355,435.1910556,0.98579124,0.06702707,call,280.501695,0.99684179,0.00005385,-15.23132946,put,0.19256959,-0.00315821,0.00005385,-4.85004809
0.62443725,347.1387849,73.80386564,0.742218,0.04237938,call,0.13299382,0.01068173,0.00065215,-1.00622839,put,264.4019733,-0.98931827,0.00065215,13.32109073
0.14869988,411.7764726,237.0610814,0.72466596,0.01452715,call,0.79988716,0.03373802,0.00113175,-16.80465095,put,174.6267251,-0.96626198,0.00113175,-10.83562189
0.28831784,181.4739688,401.3543465,0.07481869,0.03874166,call,221.8961472,1,0,-6.9525094,put,0,0,0,0
0.79506063,248.4963975,449.9659356,0.7937913,0.03005969,call,231.1087736,0.88999996,0.00059041,-42.75227753,put,23.77075748,-0.11000004,0.00059041,-35.45895804
1.76293573,89.20952984,193.0002887,0.41974646,0.09040779,call,118.2222118,0.97437077,0.00055479,-8.13382016,put,1.28817953,-0.02562923,0.00055479,-1.25683838
1.95738875,391.5487386,337.5519435,0.2666072,0.01179746,call,33.68253141,0.44061162,0.00313337,-14.04563447,put,78.74119667,-0.55938838,0.00313337,-9.53180119
1.59050274,153.7529476,330.2578991,0.90399463,0.0909865,call,223.457343,0.91427582,0.00041592,-25.67746871,put,26.23717733,-0.08572418,0.00041592,-13.57283073
0.05458827,19.18844316,426.3418035,0.62114815,0.03174555,call,407.1865839,1,0,-0.60809306,put,0,0,0,0
0.12186709,225.7478062,429.117803,0.81602998,0.05488366,call,205.2168386,0.99225381,0.0001743,-22.79231162,put,0.34196322,-0.00774619,0.0001743,-10.48503978
0.10092463,21.622752,40.83205417,0.49362709,0.07262174,call,19.36722396,0.99998535,0.00001005,-1.56081169,put,0.00002102,-0.00001465,0.00001005,-0.00199674
0.39198397,485.7361615,291.2906783,0.53970067,0.02454068,call,3.79788451,0.09410637,0.00170527,-21.65236936,put,193.5932045,-0.90589363,0.00170527,-9.84619051
0.74980843,165.6264658,78.23165714,0.05782931,0.09571477,call,0,0,0,0,put,75.92468601,-1,0,14.75503951
1.5966263,224.3814929,98.03938436,0.47513119,0.04561231,call,4.14343339,0.16912198,0.00428503,-5.21620872,put,114.725608,-0.83087802,0.00428503,4.2995018
0.56754348,389.1255048,329.1740495,0.48104298,0.03224282,call,28.89325118,0.40904641,0.00325697,-44.24203458,put,81.78877656,-0.59095359,0.00325697,-31.92303509
0.72133316,103.507303,233.9793041,0.95990953,0.03372354,call,142.3051911,0.92476457,0.00074386,-21.25970349,put,9.3456593,-0.07523543,0.00074386,-17.85295927
1.76378931,229.1075656,51.43924154,0.41762672,0.04497038,call,0.09600062,0.01151518,0.00105627,-0.26605169,put,160.2939281,-0.98848482,0.00105627,9.25135159
0.81441007,184.5276447,228.1252176,0.68586238,0.07475318,call,80.56008714,0.77352431,0.00213191,-33.2639802,put,26.06364507,-0.22647569,0.00213191,-20.28467727
0.2339785,128.4756306,203.6421096,0.18801713,0.09177352,call,77.89583179,0.99999996,0.00000001,-11.54018805,put,0.00000015,-0.00000004,0.00000001,-0.00000895
1.73415886,486.6609888,261.7830644,0.44519673,0.08512934,call,22.54689254,0.30408727,0.00227928,-20.33669852,put,180.6316555,-0.69591273,0.00227928,15.40637127
1.8844448,44.63394058,430.1866929,0.95335164,0.03814021,call,390.8461499,0.99266726,0.00003606,-4.41279683,put,2.19798768,-0.00733274,0.00003606,-2.82850851
0.26276241,106.985141,435.8881579,0.27930682,0.00938764,call,329.166594,1,0,-1.00186378,put,0,0,0,0
1.80058956,54.15050889,137.8179237,0.59066047,0.0150555,call,88.61619774,0.94620589,0.00100069,-3.94470742,put,3.50054741,-0.05379411,0.00100069,-3.15124824
1.74224615,77.99060164,188.7327375,0.58445018,0.04044723,call,120.5145383,0.94766722,0.00073454,-6.82840292,put,4.46565709,-0.05233278,0.00073454,-3.88854245
0.81263251,388.4995689,488.9725576,0.36422107,0.00582658,call,122.0421596,0.81033799,0.00168843,-28.3739405,put,19.73402552,-0.18966201,0.00168843,-26.12101049
1.1349401,404.6061304,266.2924056,0.83948245,0.0274075,call,60.37158509,0.50566522,0.00167498,-43.88830245,put,186.2934142,-0.49433478,0.00167498,-33.13869148
0.1535305,370.2636768,16.08757438,0.19186482,0.06041383,call,0,0,0,0,put,350.7576497,-1,0,22.16252446
0.58474177,439.3298588,275.1278915,0.54926243,0.00208556,call,9.64988192,0.18369364,0.00229977,-26.34464205,put,173.3164082,-0.81630636,0.00229977,-25.42951208
0.54214571,299.4888343,400.1361199,0.57256587,0.08287394,call,130.9217866,0.84245583,0.0014278,-54.55835788,put,17.11635238,-0.15754417,0.0014278,-30.82900672
1.52503038,442.5157661,127.9531693,0.96278505,0.07882851,call,22.17716247,0.36391408,0.00246826,-20.65166723,put,286.615554,-0.63608592,0.00246826,10.27997477
1.17598783,419.6651066,111.723046,0.61966998,0.09539365,call,1.86938442,0.07125675,0.00181304,-4.92603838,put,265.2773233,-0.92874325,0.00181304,30.85907515
1.47549662,214.7320166,4.99026598,0.48324444,0.0156804,call,0,0,0,0,put,204.8306623,-1,0,3.29007532
1.8082314,135.752555,53.87992683,0.17606269,0.0205146,call,0.00042078,0.00014281,0.00004334,-0.00209932,put,76.92954474,-0.99985719,0.00004334,2.68139632
0.35052039,424.696551,324.077198,0.87126211,0.07541224,call,38.31235837,0.41487094,0.00233193,-100.2065304,put,127.8525584,-0.58512906,0.00233193,-69.01471478
1.01759356,47.71287589,424.8383081,0.99825453,0.02678088,call,379.0351508,0.99655246,0.00002424,-3.36691687,put,0.62700275,-0.00344754,0.00002424,-2.12347655
0.25134355,474.7211807,371.3386721,0.25803307,0.02529326,call,0.68062101,0.03714568,0.00168886,-8.08442141,put,101.0547585,-0.96285432,0.00168886,3.8467329
1.11144759,153.3588806,362.4107172,0.98456727,0.02828163,call,237.8475272,0.9158678,0.00041049,-28.791938,put,24.05005394,-0.0841322,0.00041049,-24.5889136
0.66691992,38.27428572,432.7908933,0.92607343,0.0094281,call,394.7724406,0.99983687,0.00000191,-0.51144353,put,0.01592747,-0.00016313,0.00000191,-0.15285155
0.74648585,311.7317084,116.1629647,0.90606593,0.02972909,call,7.33588835,0.20011098,0.00307968,-17.53107461,put,196.0627736,-0.79988902,0.00307968,-8.46697669
0.52188899,123.1369704,117.2240183,0.03881252,0.05325522,call,0.42541644,0.22668153,0.09163172,-2.34087254,put,2.96310637,-0.77331847,0.09163172,4.03706338
1.49488065,76.46158881,86.9104537,0.75984737,0.00247746,call,34.80807673,0.72786754,0.00411117,-9.03510666,put,24.07656004,-0.27213246,0.00411117,-8.84637673
1.36594037,104.8112695,31.53515015,0.95715628,0.07231958,call,4.75354471,0.33504661,0.01032775,-5.12502811,put,68.1709227,-0.66495339,0.01032775,1.74189903
0.40031108,78.4215733,78.14131048,0.02199764,0.07244186,call,1.97558976,0.96662202,0.06833054,-5.42959168,put,0.01434175,-0.03337798,0.06833054,0.08903356
0.68605788,113.7171685,129.4838892,0.63730031,0.01886142,call,34.66758094,0.70347532,0.00506001,-18.29241623,put,17.43883686,-0.29652468,0.00506001,-16.17512481
0.09190061,134.4445245,18.31048091,0.33185895,0.01882383,call,0,0,0,0,put,115.9016663,-1,0,2.52638603
1.63388134,440.0089777,457.1589587,0.93894519,0.05084436,call,221.6335276,0.75840191,0.00056864,-58.74588171,put,169.4075141,-0.24159809,0.00056864,-38.15732691
1.29974074,373.6454228,343.458579,0.40395673,0.02636836,call,55.72329135,0.54845806,0.00250353,-27.59354098,put,73.32149705,-0.45154194,0.00250353,-18.07306454
0.24961517,5.95629281,499.2139361,0.38851009,0.01884721,call,493.2855992,1,0,-0.11173261,put,0,0,0,0
0.35879109,494.4695083,266.4616924,0.21825902,0.04920242,call,0.00002038,0.00000297,0.0000004,-0.00071973,put,219.3553714,-0.99999703,0.0000004,23.90265222
0.50625825,56.01464685,138.1403619,0.81354692,0.06823021,call,85.10556349,0.97183597,0.00080742,-8.45201637,put,1.07802015,-0.02816403,0.00080742,-4.75988721
0.26795115,396.4470262,267.1812284,0.02408019,0.06491872,call,0,0,0,0,put,122.429218,-1,0,25.29300971
0.34401403,386.368279,38.54811205,0.7124784,0.07141154,call,0.0000002,0.00000008,0.00000003,-0.00000997,put,338.4440637,-0.99999992,0.00000003,26.92158314
1.20006655,61.95033256,36.80831828,0.55058136,0.09837327,call,3.99568704,0.35723929,0.01680645,-4.35176366,put,22.23938609,-0.64276071,0.01680645,1.06388318
0.12427155,472.1805716,149.3111841,0.94497588,0.01826143,call,0.00622772,0.00051401,0.00003665,-0.36611953,put,321.8052747,-0.99948599,0.00003665,8.23702805
1.38253307,343.2084705,187.0298744,0.45450844,0.02671914,call,9.51279466,0.21196586,0.0028992,-11.28006609,put,153.2445472,-0.78803414,0.0028992,-2.44240038
0.63386785,280.944899,287.58344,0.25087472,0.01978727,call,27.90501931,0.61010399,0.00667906,-20.30271482,put,17.76472941,-0.38989601,0.00667906,-14.81287271
0.54419468,8.98242521,365.2443249,0.97463886,0.0604624,call,356.5526425,0.99999999,0,-0.52553842,put,0.00000068,-0.00000001,0,-0.00001844
