time,strike_price,stock_price,volatility,interest_rate,type_o1,price_o1,delta_o1,gamma_o1,theta_o1,type_o2,price_o2,delta_o2,gamma_o2,theta_o12
1.958151,197.55,143.41,0.9019,0.0137,call,56.62115399,0.65487296,0.00203593,-17.54072967,put,105.5319996,-0.34512704,0.00203593,-14.90593408
0.526218,351.08,337.47,0.8879,0.0619,call,84.36208499,0.62218787,0.00174861,-86.2737985,put,86.72063424,-0.37781213,0.00174861,-65.2384113
1.806513,54.97,204.41,0.5211,0.0713,call,156.5633102,0.99200728,0.00015298,-4.16285449,put,0.47996199,-0.00799272,0.00015298,-0.71716422
0.064351,182.31,463.87,0.2412,0.0779,call,282.4716228,1,0,-14.13093359,put,0,0,0,0
0.203358,0.02,369.7,0.6987,0.0774,call,369.6803123,1,0,-0.00152383,put,0,0,0,0
0.89954,402.73,42.58,0.6803,0.0722,call,0.00725954,0.00111024,0.00013489,-0.05948032,put,334.832521,-0.99888976,0.00013489,27.18917955
1.590357,416.14,457.33,0.7308,0.0449,call,187.1577742,0.73914009,0.0007709,-49.82922606,put,117.288586,-0.26085991,0.0007709,-32.43223561
1.544516,458.62,298.74,0.688,0.0192,call,62.06763913,0.48439686,0.00156063,-34.55021073,put,208.5470743,-0.51560314,0.00156063,-26.00199758
1.508437,348.96,484.8,0.0318,0.0302,call,151.3801505,1,0,-10.06927945,put,0,0,0,0
1.98422,145.54,35.52,0.344,0.0476,call,0.0326397,0.0066926,0.00108816,-0.09099328,put,96.93573856,-0.9933074,0.00108816,6.21234623
0.471161,495.56,220.58,0.33,0.0472,call,0.00474529,0.00038703,0.00002805,-0.07811203,put,264.0857257,-0.99961297,0.00002805,22.79788624
0.79599,107.52,193.73,0.9717,0.03,call,105.3110918,0.87289303,0.00124004,-23.88558516,put,16.56395994,-0.12710697,0.00124004,-20.73609912
0.346291,349.2,395.53,0.9227,0.0075,call,105.318016,0.69347124,0.00163461,-110.1263876,put,58.08225663,-0.30652876,0.00163461,-107.5141808
0.033703,280.75,204.99,0.0768,0.0246,call,0,0,0,0,put,75.52732838,-1,0,6.90072628
0.414001,442.24,153.04,0.7653,0.0433,call,0.76137244,0.03057698,0.00091727,-6.4609494,put,282.1043049,-0.96942302,0.00091727,12.34783157
1.66093,7.97,53.07,0.9356,0.0415,call,46.08483467,0.98720664,0.00051593,-0.89768488,put,0.45397948,-0.01279336,0.00051593,-0.58896037
0.388762,154.26,417.1,0.655,0.0498,call,266.0107733,0.99639713,0.00006332,-9.81262525,put,0.21297054,-0.00360287,0.00006332,-2.27777583
1.335118,298.46,434.13,0.6325,0.0496,call,195.9864316,0.83366266,0.00078648,-37.87967749,put,41.19207109,-0.16633734,0.00078648,-24.02462977
0.624233,146.47,122.49,0.2184,0.0636,call,2.68878565,0.23582781,0.01456736,-6.87881188,put,20.96766761,-0.76417219,0.01456736,2.07408901
0.728456,352,328.23,0.6842,0.0003,call,66.8085012,0.56852784,0.00205058,-51.74524667,put,90.50158465,-0.43147216,0.00205058,-51.63966974
1.871598,165.22,489.55,0.1024,0.0214,call,330.8166545,1,0,-3.39689359,put,0,0,0,0
0.428977,270.15,471.38,0.2227,0.0662,call,208.7942326,0.99997787,0.00000138,-17.39011841,put,0.00034698,-0.00002213,0.00000138,-0.00691764
1.707007,87.18,248.47,0.5154,0.0834,call,174.230015,0.98228726,0.00026097,-7.9645136,put,1.37167947,-0.01771274,0.00026097,-1.65850079
0.382398,279.87,458.89,0.906,0.0682,call,204.6341526,0.88672308,0.00074691,-78.34712398,put,18.40962443,-0.11327692,0.00074691,-59.7513388
1.203233,357.06,316.47,0.1433,0.0575,call,13.06761282,0.40169177,0.00777493,-14.55330489,put,29.78929195,-0.59830823,0.00777493,4.60521666
0.691069,349.23,204.67,0.2598,0.0002,call,0.12498559,0.00900434,0.00055011,-0.77803725,put,144.6367205,-0.99099566,0.00055011,-0.7082009
1.036974,230.86,295.79,0.9924,0.0312,call,140.0225219,0.78305391,0.0009826,-45.19182527,put,67.74290666,-0.21694609,0.0009826,-38.21830127
1.060573,67.15,456.24,0.3465,0.0483,call,392.4431865,0.99999999,0,-3.08138878,put,0.00000018,-0.00000001,0,-0.00000268
0.09005,383.42,122.26,0.6829,0.0339,call,0.0000001,0.00000002,0.00000001,-0.00001873,put,259.9913205,-0.99999998,0.00000001,12.95830103
0.460317,302.59,475.14,0.7053,0.0001,call,189.0951803,0.88146136,0.00087224,-49.00074876,put,16.53125188,-0.11853864,0.00087224,-48.97049115
0.98621,147.26,442.1,0.2894,0.0922,call,307.6396682,0.99999087,0.00000032,-12.39951515,put,0.0002616,-0.00000913,0.00000032,-0.00224844
0.718019,457.08,229.2,0.0852,0.0069,call,0,0,0,0,put,225.6210747,-1,0,3.13826542
1.704106,187.24,400.88,0.9856,0.0736,call,278.6535453,0.90864784,0.00031835,-31.14927631,put,42.94251605,-0.09135216,0.00031835,-18.99284006
1.689867,479.02,277.5,0.5703,0.0092,call,35.90447402,0.36515007,0.00182731,-23.48502406,put,230.0348485,-0.63484993,0.00182731,-19.14602462
0.004253,85.54,353.09,0.6232,0.0729,call,267.576517,1,0,-6.23393291,put,0,0,0,0
1.746697,366.63,104.82,0.9698,0.0177,call,19.84314136,0.37754919,0.00282844,-14.96327649,put,270.491638,-0.62245081,0.00282844,-8.6714841
1.654373,17.44,423.83,0.4055,0.0175,call,406.8876756,1,0,-0.2964907,put,0,0,0,-0.00000003
0.667369,72.59,186.42,0.4546,0.0825,call,117.7642859,0.99797099,0.00009278,-5.96606843,put,0.04566197,-0.00202901,0.00009278,-0.29820491
1.7285,133.08,11.44,0.7889,0.0838,call,0.15312567,0.04385437,0.00782422,-0.34785502,put,103.847757,-0.95614563,0.00782422,9.30042709
1.135542,183.89,474.79,0.324,0.0917,call,309.1157768,0.9993624,0.00001357,-15.32515496,put,0.03068606,-0.0006376,0.00001357,-0.13001478
0.176481,22.9,217.07,0.1459,0.0788,call,194.4862593,1,0,-1.77959876,put,0,0,0,0
1.926406,351.03,348.73,0.6669,0.0884,call,142.9317973,0.73881231,0.00100723,-37.38025367,put,90.26631609,-0.26118769,0.00100723,-11.20815021
1.689788,111.04,43.14,0.1649,0.0213,call,0.00003426,0.00001772,0.00000834,-0.00022657,put,63.97449747,-0.99998228,0.00000834,2.2813115
1.212823,38.71,397.78,0.9512,0.0638,call,362.3643396,0.99761149,0.00001787,-3.47818046,put,0.41198657,-0.00238851,0.00001787,-1.19237658
0.796789,25.6,190.82,0.4623,0.097,call,167.1240589,0.99999993,0,-2.29852418,put,0.00000107,-0.00000007,0,-0.00001779
1.578088,111.55,341.23,0.9376,0.0476,call,253.8684233,0.94541828,0.00027512,-17.35231044,put,16.11610276,-0.05458172,0.00027512,-12.42677289
0.211161,428.99,230.04,0.7307,0.0168,call,1.32532012,0.04672187,0.00126475,-18.02557898,put,198.7561722,-0.95327813,0.00126475,-10.84406867
0.116326,38.09,153.44,0.2461,0.0071,call,115.3814461,1,0,-0.27021573,put,0,0,0,0
0.964705,208.88,482.13,0.213,0.0453,call,282.1818893,0.99999189,0.00000036,-9.05938794,put,0.0001802,-0.00000811,0.00000036,-0.00173036
1.161596,234.05,248.49,0.7167,0.0876,call,89.11030829,0.72423133,0.00174077,-35.564896,put,52.02599179,-0.27576867,0.00174077,-17.04575813
0.486589,115.49,84.68,0.14,0.0593,call,0.00547779,0.00230461,0.00087182,-0.07251336,put,27.53066439,-0.99769539,0.00087182,6.5812542
1.349915,174.95,33.29,0.7881,0.0264,call,0.9680508,0.09420098,0.00551038,-1.9536845,put,136.5030149,-0.90579902,0.00551038,2.50329455
1.804198,470.45,455.62,0.1821,0.035,call,51.00012475,0.59851809,0.00347005,-19.70288869,put,37.04118392,-0.40148191,0.00347005,-4.24475162
1.273954,198.77,16.67,0.0129,0.0439,call,0,0,0,0,put,171.2886133,-1,0,8.25138313
0.222222,258.96,389.01,0.5729,0.087,call,137.0706006,0.95668031,0.00087497,-42.18164976,put,2.06213191,-0.04331969,0.00087497,-20.08351654
1.9772,22.2,16.49,0.6895,0.0329,call,4.96540734,0.59683897,0.02421459,-1.72558931,put,9.2772674,-0.40316103,0.02421459,-1.04120812
0.959682,164.9,84.83,0.2507,0.0297,call,0.04293911,0.00680104,0.00091184,-0.22206268,put,75.47921787,-0.99319896,0.00091184,4.53784579
0.241773,92.42,235.01,0.6191,0.0733,call,144.2242084,0.99947399,0.00002603,-6.92107842,put,0.01077251,-0.00052601,0.00002603,-0.26569027
0.600825,157.45,292.22,0.4033,0.0541,call,140.249472,0.98740472,0.00035656,-10.49863853,put,0.44390068,-0.01259528,0.00035656,-2.25301794
0.053916,223.62,189.68,0.53,0.0962,call,1.16063197,0.10861929,0.00798257,-42.20771087,put,33.94378055,-0.89138071,0.00798257,-20.80675598
1.048465,118.63,18.01,0.2591,0.0764,call,0,0,0,0,put,91.4880433,-1,0,8.36565051
0.369612,62.67,112.96,0.9568,0.0946,call,55.82992482,0.91368097,0.00239564,-18.47422582,put,3.38651644,-0.08631903,0.00239564,-12.74935625
1.88533,323.41,123.72,0.3183,0.069,call,0.88675013,0.04624239,0.00179179,-1.72291497,put,161.1266692,-0.95375761,0.00179179,17.87031944
1.880376,99.22,159.92,0.4209,0.0743,call,78.44946368,0.91271705,0.00171965,-8.91175678,put,4.81203906,-0.08728295,0.00171965,-2.50096143
1.813468,401.99,92.29,0.3984,0.0666,call,0.17911107,0.0122447,0.00064194,-0.49725838,put,264.1453499,-0.9877553,0.00064194,23.22940712
0.705643,187.9,275.31,0.5122,0.0811,call,105.3637014,0.89175988,0.00156911,-26.96664041,put,7.50252667,-0.10824012,0.00156911,-12.57554068
0.336325,195.97,349.38,0.4542,0.0761,call,158.6151526,0.99232364,0.00022968,-17.20505235,put,0.25307414,-0.00767636,0.00022968,-2.66858852
0.866669,464.64,423.7,0.5051,0.0432,call,69.58073416,0.54719489,0.00198836,-52.54390691,put,93.44619642,-0.45280511,0.00198836,-33.20907894
0.543264,38.12,279.94,0.35,0.019,call,242.2114515,1,0,-0.71684242,put,0,0,0,0
1.19405,75.75,140.78,0.292,0.0805,call,72.10624307,0.99187263,0.0004948,-5.85419752,put,0.13406432,-0.00812737,0.0004948,-0.31516791
0.627353,158.73,421.16,0.1374,0.0765,call,269.86794,1,0,-11.57384259,put,0,0,0,0
0.223315,92.35,391.04,0.5333,0.0452,call,299.6174772,1,0,-4.13230053,put,0.00000003,0,0,-0.0000025
0.913237,181.89,405.86,0.7986,0.0138,call,240.606902,0.92643906,0.0004503,-25.52140273,put,14.3589863,-0.07356094,0.0004503,-23.04275597
0.885083,125.01,467.4,0.6534,0.0592,call,349.3952931,0.99442523,0.00005544,-9.4170873,put,0.62380012,-0.00557477,0.00005544,-2.39427969
1.276881,312.72,79.73,0.4909,0.068,call,0.29137686,0.02118608,0.00114951,-0.97551882,put,207.2739749,-0.97881392,0.00114951,18.52093785
0.529913,200.89,395.99,0.9843,0.0787,call,218.9781173,0.91365053,0.00055493,-53.39342432,put,15.6724641,-0.08634947,0.00055493,-38.22916622
1.459292,171.2,168.54,0.37,0.0365,call,32.46643367,0.62081264,0.0050511,-12.4552574,put,26.24620808,-0.37918736,0.0050511,-6.53058564
1.957571,65.33,240.58,0.4308,0.0805,call,184.9448773,0.99679059,0.00006705,-4.77655871,put,0.17006775,-0.00320941,0.00006705,-0.28424088
1.331999,285.82,346.24,0.4014,0.0699,call,108.3990007,0.80138126,0.00173812,-28.60454669,put,22.56853191,-0.19861874,0.00173812,-10.40192045
0.543087,277.04,223.1,0.2995,0.0523,call,5.90193574,0.22902929,0.00615191,-16.09691512,put,52.08374519,-0.77097071,0.00615191,-2.01347648
0.314742,391.53,64.18,0.6568,0.0663,call,0.00000665,0.00000153,0.00000031,-0.00028562,put,319.2644513,-0.99999847,0.00000031,25.42208106
1.397679,317.21,362.33,0.8478,0.0442,call,160.9804768,0.75662012,0.00086254,-45.6972154,put,96.85709717,-0.24337988,0.00086254,-32.51648278
0.662032,211.77,336.49,0.5014,0.0182,call,133.6937412,0.91443495,0.00113918,-19.38037873,put,6.43743885,-0.08556505,0.00113918,-15.57232543
1.878515,400.61,170.11,0.0962,0.0504,call,0.00000002,0.00000001,0,-0.00000024,put,194.3115236,-0.99999999,0,18.36684455
1.563037,312.53,33.17,0.2574,0.0779,call,0,0,0,0,put,243.531659,-1,0,21.55505923
1.095154,68.01,234.39,0.813,0.0901,call,175.1550979,0.97701628,0.00027308,-9.80985774,put,2.38478271,-0.02298372,0.00027308,-4.25792414
0.435414,355.91,165.68,0.7439,0.0022,call,3.00451778,0.09504738,0.00207901,-15.8185707,put,192.893751,-0.90495262,0.00207901,-15.03631839
0.956809,290.65,200.15,0.3142,0.0098,call,4.24929123,0.15159125,0.00381706,-7.8035266,put,92.03668275,-0.84840875,0.00381706,-4.98174016
0.92837,155.72,114.12,0.8768,0.025,call,26.89257168,0.53266769,0.00412409,-21.49275019,put,64.92004546,-0.46733231,0.00412409,-17.68906334
0.582741,187.78,453.39,0.9924,0.0326,call,281.126652,0.94149206,0.00034003,-39.17097301,put,11.98299964,-0.05850794,0.00034003,-33.16454208
1.936534,184.43,354.82,0.7289,0.034,call,214.9449804,0.8882307,0.00052846,-21.08150037,put,32.80284973,-0.1117693,0.00052846,-15.21045282
0.209009,30.53,195.91,0.5131,0.0843,call,165.9132108,1,0,-2.52872933,put,0,0,0,0
0.334158,199.59,409.14,0.4544,0.0622,call,213.7095141,0.9983753,0.00004883,-12.95834609,put,0.05392464,-0.0016247,0.00004883,-0.79921576
1.359765,162.06,170.12,0.6217,0.0105,call,52.02554277,0.67332935,0.00292442,-17.01268923,put,41.66816532,-0.32667065,0.00292442,-15.33518169
1.277493,126.78,366.44,0.18,0.0862,call,252.8797647,1,0,-9.78889262,put,0.00000003,0,0,-0.00000033
0.693147,135.71,390.47,0.5386,0.0407,call,258.790502,0.9959026,0.00006913,-6.82311055,put,0.25547511,-0.0040974,0.00006913,-1.45335714
1.069176,27.52,398.83,0.778,0.0098,call,371.6054802,0.99990751,0.00000115,-0.32161788,put,0.00863311,-0.00009249,0.00000115,-0.05473298
1.140758,237.46,281.46,0.159,0.0363,call,55.82587356,0.90819927,0.00344773,-10.70506909,put,2.1935807,-0.09180073,0.00344773,-2.43492333
0.168659,176.98,356.14,0.0477,0.0953,call,181.9818962,1,0,-16.59726729,put,0,0,0,0
1.829198,412.64,363.56,0.8987,0.0259,call,158.1925051,0.70627369,0.00077924,-44.14672722,put,188.1790377,-0.29372631,0.00077924,-33.95387203
1.378523,388.84,323.6,0.8443,0.0374,call,109.8238706,0.64146804,0.00116461,-47.12326225,put,155.5245597,-0.35853196,0.00116461,-33.31141647
1.816351,294.25,430.44,0.9833,0.0548,call,262.9637413,0.8472589,0.0004137,-42.63015998,put,98.89571024,-0.1527411,0.0004137,-28.03297609
0.335882,489.11,264.62,0.5678,0.0324,call,1.52762572,0.04754423,0.00113767,-13.19982704,put,220.7237066,-0.95245577,0.00113767,2.47581398
1.508387,418.44,486.85,0.1761,0.0053,call,84.73829071,0.80100803,0.00265074,-11.35969102,put,12.99642854,-0.19899197,0.00265074,-9.15961789
1.298438,348.93,95.37,0.4525,0.088,call,0.32216363,0.02086419,0.00102056,-1.09706945,put,216.2060036,-0.97913581,0.00102056,26.29326847
0.7253,288.11,297.62,0.4793,0.0047,call,52.7087538,0.61485901,0.00314678,-32.62893699,put,42.21828486,-0.38514099,0.00314678,-31.27942819
0.63127,131.36,366.13,0.1723,0.0441,call,238.3764984,1,0,-5.63392942,put,0,0,0,0
1.265011,256.18,11.28,0.2063,0.0372,call,0,0,0,0,put,233.1238337,-1,0,9.09182261
1.937848,460.24,286.08,0.3153,0.0356,call,14.50937549,0.23988995,0.00247516,-11.99584463,put,157.989064,-0.76011005,0.00247516,3.29648028
0.690245,53.83,318.29,0.3926,0.0585,call,266.5903197,1,0,-3.02443337,put,0.00000009,0,0,-0.00000206
0.531101,54.24,90.49,0.1924,0.0424,call,37.45792087,0.99994796,0.00001686,-2.25091576,put,0.0001572,-0.00005204,0.00001686,-0.00234894
0.079606,139.06,413.85,0.5011,0.0975,call,275.8651482,1,0,-13.45352305,put,0,0,0,0
1.748043,308.52,427.63,0.7892,0.002,call,212.9684517,0.79897028,0.00062937,-36.09900813,put,92.78172254,-0.20102972,0.00062937,-35.48412158
1.585738,482.27,121.9,0.4788,0.0164,call,0.60989803,0.02640822,0.00083252,-1.460812,put,348.5996139,-0.97359178,0.00083252,6.24537934
1.802914,46.28,233.81,0.4745,0.0939,call,194.7807812,0.99911585,0.00002018,-3.76965131,put,0.04317893,-0.00088415,0.00002018,-0.10075316
1.202719,71.94,425.06,0.7526,0.0944,call,361.321162,0.99655892,0.0000295,-7.38852818,put,0.47994667,-0.00344108,0.0000295,-1.3262749
0.585745,47.53,374.91,0.8743,0.0874,call,329.7696106,0.99976525,0.00000351,-4.12601382,put,0.01758921,-0.00023475,0.00000351,-0.17920649
1.216485,496.36,424.01,0.8168,0.0358,call,131.8547631,0.62699545,0.00099102,-64.23131763,put,183.0521472,-0.37300455,0.00099102,-47.21889327
1.969695,348.85,475.42,0.2416,0.0209,call,151.0947995,0.88568372,0.00119899,-13.55172298,put,10.45540383,-0.11431628,0.00119899,-6.55480835
1.389691,442.52,174.11,0.6956,0.0794,call,16.9190609,0.27659706,0.00234376,-19.6693588,put,239.0982403,-0.72340294,0.00234376,11.79600205
0.708133,159.74,371.97,0.5398,0.009,call,214.5213407,0.98222197,0.00025924,-6.58328219,put,1.27652344,-0.01777803,0.00025924,-5.15475554
0.35525,377.98,424.82,0.69,0.0199,call,92.82020273,0.69388195,0.00200815,-90.29193924,put,43.31750559,-0.30611805,0.00200815,-82.82312492
1.728854,179.08,4.53,0.6081,0.0159,call,0.00001049,0.0000156,0.00001886,-0.00007252,put,169.6943637,-0.9999844,0.00001886,2.7700947
0.052269,159.46,442.9,0.4082,0.0054,call,283.4850017,1,0,-0.86084099,put,0,0,0,0
1.73064,50.66,83.97,0.5922,0.0635,call,44.21379762,0.88084518,0.00304268,-5.65111233,put,5.63149132,-0.11915482,0.00304268,-2.76899377
0.820476,264.61,181.38,0.8917,0.0539,call,37.62162079,0.49642056,0.00272302,-38.44079054,put,109.4045796,-0.50357944,0.00272302,-24.79530706
1.082443,273.91,213.58,0.409,0.0681,call,22.2269308,0.42126187,0.00430381,-21.03418956,put,63.09206168,-0.57873813,0.00430381,-3.70647614
1.849171,88.3,103.05,0.4575,0.084,call,38.08459514,0.79075389,0.0044859,-8.63119426,put,10.63107683,-0.20924611,0.0044859,-2.28108979
1.961783,292.24,145.56,0.2644,0.0619,call,1.83661234,0.08549901,0.00289941,-2.80394343,put,115.0987283,-0.91450099,0.00289941,13.21714555
1.879507,190.55,485.79,0.1503,0.0433,call,310.133225,0.99999977,0.00000001,-7.60596587,put,0.00000446,-0.00000023,0.00000001,-0.00002732
0.652647,239.48,96.29,0.0151,0.0509,call,0,0,0,0,put,135.3652265,-1,0,11.79125103
1.434037,299.7,149.79,0.6809,0.0065,call,18.34925968,0.33307047,0.00297606,-15.68406527,put,165.4786633,-0.66692953,0.00297606,-13.75408914
0.839313,295.92,102,0.6087,0.0313,call,1.12904767,0.0565904,0.00200019,-4.00054032,put,187.3763069,-0.9434096,0.00200019,5.02159889
1.236561,337.51,110.95,0.6705,0.0597,call,4.92928765,0.15379456,0.00286567,-8.65395638,put,207.4708508,-0.84620544,0.00286567,10.06148994
1.703483,143.88,464.92,0.0283,0.0594,call,334.8864195,1,0,-7.72399468,put,0,0,0,0
0.293024,3.53,273.07,0.9737,0.0071,call,269.5473364,1,0,-0.02501091,put,0,0,0,0
0.610643,180.63,285.12,0.0473,0.0964,call,114.8160546,1,0,-16.41730034,put,0,0,0,0
0.65429,350.44,56.93,0.7969,0.0834,call,0.08015819,0.00792334,0.00059228,-0.64045046,put,274.9798039,-0.99207666,0.00059228,27.03414199
0.963555,89.71,84.41,0.7382,0.0882,call,24.61081012,0.65378343,0.00603154,-14.40610246,put,22.60173776,-0.34621657,0.00603154,-7.13834064
1.901856,452.37,175.42,0.2276,0.009,call,0.03765805,0.00250317,0.00014111,-0.11608189,put,269.3104662,-0.99749683,0.00014111,3.88615338
0.290004,157.76,140.99,0.8786,0.0142,call,20.52560148,0.50308995,0.0059802,-46.59798605,put,36.64727268,-0.49691005,0.0059802,-44.36700032
1.990061,147.19,439.59,0.8227,0.0793,call,331.3962713,0.95144224,0.00019749,-19.80178825,put,17.50807091,-0.04855776,0.00019749,-9.83363555
0.668982,370.02,135.89,0.5929,0.0885,call,1.01778352,0.04446402,0.00142456,-5.06835698,put,213.8766738,-0.95553598,0.00142456,25.79591982
0.052408,333.5,461.86,0.0474,0.0407,call,129.0705992,1,0,-13.54452861,put,0,0,0,0
0.856562,34.61,260.18,0.646,0.0807,call,227.8847924,0.99992421,0.00000196,-2.632319,put,0.00320564,-0.00007579,0.00000196,-0.02583705
0.235429,381.06,363.98,0.0832,0.057,call,1.78378147,0.21670944,0.0199769,-13.55445638,put,13.78432271,-0.78329056,0.0199769,7.87643447
0.519932,439.35,411.86,0.087,0.0729,call,5.80316436,0.34664023,0.01428529,-19.15526292,put,16.95210672,-0.65335977,0.01428529,11.68208898
0.032959,168.24,86.4,0.0046,0.0833,call,0,0,0,0,put,81.37873314,-1,0,13.97596847
0.138007,262.97,399.57,0.9718,0.0226,call,144.3481269,0.91116356,0.0011149,-89.01746495,put,6.92921219,-0.08883644,0.0011149,-83.09285042
1.792991,454.13,2.87,0.5604,0.0913,call,0,0,0,0,put,382.6848333,-1,0,35.20115628
0.733127,339.55,78.34,0.8352,0.027,call,0.87621454,0.04790187,0.00177898,-3.88558766,put,255.4311006,-0.95209813,0.00177898,5.10257427
0.364653,72.38,86.38,0.2498,0.043,call,15.69162468,0.91174897,0.0122821,-5.57106693,put,0.56555209,-0.08825103,0.0122821,-2.50714805
1.185377,141.11,80.67,0.9169,0.0062,call,18.09960749,0.47861108,0.00494678,-13.65913316,put,77.50634404,-0.52138892,0.00494678,-12.7906574
0.584404,477.45,141.18,0.0332,0.0445,call,0,0,0,0,put,324.0135076,-1,0,20.70111109
0.521846,471.77,233.22,0.7412,0.0466,call,8.29878226,0.1580183,0.00193261,-30.20526921,put,235.5146388,-0.8419817,0.00193261,-8.74895829
1.313003,309.27,119.07,0.5408,0.0216,call,3.36055488,0.11806797,0.00268021,-5.78776924,put,184.9126016,-0.88193203,0.00268021,0.70566697
0.372735,168.24,301.5,0.9589,0.0036,call,144.1941111,0.90173568,0.00098164,-41.48402793,put,10.70851028,-0.09826432,0.00098164,-40.87917609
1.032609,139.48,305.7,0.261,0.0838,call,177.789116,0.99968392,0.00001432,-10.75641329,put,0.00700779,-0.00031608,0.00001432,-0.03689395
1.650095,447.53,461.85,0.2298,0.0865,call,95.13792615,0.7696886,0.00222892,-35.07317749,put,21.28987292,-0.2303114,0.00222892,-1.5110091
0.502676,3.34,269.32,0.9855,0.0979,call,266.1403891,1,0,-0.31128392,put,0,0,0,-0.00000001
0.626769,295.48,194.98,0.2637,0.0187,call,0.50035243,0.0335726,0.00183441,-2.53779589,put,97.55737164,-0.9664274,0.00183441,2.92329637
1.579904,376.2,381.58,0.0784,0.0385,call,32.23574625,0.79120646,0.00763847,-13.80046514,put,4.65493195,-0.20879354,0.00763847,-0.17149649
1.070063,14.17,488.9,0.2801,0.0878,call,476.0006681,1,0,-1.13256134,put,0,0,0,0
1.514556,324.32,116.42,0.3993,0.0474,call,0.89877134,0.04521951,0.00166333,-2.00416026,put,186.3319477,-0.95478049,0.00166333,12.3036803
1.021068,4.83,115.99,0.7171,0.0915,call,111.5908273,0.99999946,0.00000003,-0.40263042,put,0.00000986,-0.00000054,0.00000003,-0.00010522
1.718934,25.92,476.99,0.5402,0.0347,call,452.5710565,0.99999732,0.00000004,-0.84854233,put,0.00021136,-0.00000268,0.00000004,-0.00119765
1.964701,287.9,282.88,0.1534,0.0249,call,28.45950842,0.59995115,0.006352,-9.4977179,put,19.73409796,-0.40004885,0.006352,-2.67126862
1.04102,46.39,495.33,0.0852,0.03,call,450.366398,1,0,-1.34890806,put,0,0,0,0
1.089947,311.59,67.74,0.8251,0.0402,call,1.98532779,0.09853231,0.00297525,-4.8357654,put,232.47752,-0.90146769,0.00297525,7.15316873
1.59678,417.03,490.47,0.5679,0.0656,call,186.7069389,0.7675525,0.00086782,-46.11200495,put,71.79361455,-0.2324475,0.00086782,-21.47548702
0.160281,498.41,485.77,0.5087,0.0058,call,34.09848056,0.49212632,0.00403174,-124.2856116,put,46.27535907,-0.50787368,0.00403174,-121.3975197
0.546712,94.39,335.43,0.2639,0.026,call,242.372217,1,0,-2.41950236,put,0,0,0,-0.00000001
0.27233,402.55,76.23,0.8048,0.0076,call,0.00061998,0.00008942,0.00001113,-0.02098695,put,325.4883206,-0.99991058,0.00001113,3.03206758
0.215515,2,228.96,0.9982,0.0779,call,226.993297,1,0,-0.15320617,put,0,0,0,0
0.268545,86.6,208.9,0.3886,0.0925,call,124.4247003,0.99999785,0.00000024,-7.81473014,put,0.00001876,-0.00000215,0.00000024,-0.00076318
1.120884,45.48,427.94,0.7188,0.057,call,385.3080571,0.99967534,0.00000365,-2.59501167,put,0.03320087,-0.00032466,0.00000365,-0.16309848
0.388426,421.96,71.41,0.4715,0.0214,call,0.00000001,0,0,-0.00000036,put,347.0570723,-1,0,8.95519499
0.08752,471.83,213.25,0.8241,0.0023,call,0.01151013,0.0008603,0.0000564,-0.87129588,put,258.4965422,-0.9991397,0.0000564,0.21369469
1.84346,71.35,97.43,0.6972,0.0772,call,49.73792944,0.82964283,0.00274745,-8.73916305,put,14.19320222,-0.17035717,0.00274745,-3.96162
0.71016,305.46,12.93,0.914,0.023,call,0.00021921,0.00010815,0.00004277,-0.00301386,put,287.5814591,-0.99989185,0.00004277,6.90874465
1.395248,342.82,389.72,0.8847,0.0633,call,180.9119256,0.76721982,0.0007506,-52.08928708,put,105.0328759,-0.23278018,0.0007506,-32.22315493
1.862439,379.1,445.31,0.7131,0.0511,call,202.4842799,0.77330931,0.00069499,-42.29086439,put,101.8587398,-0.22669069,0.00069499,-24.67748848
1.372187,397.76,140.25,0.5924,0.0329,call,5.18451487,0.13782266,0.00226266,-8.27491897,put,245.136958,-0.86217734,0.00226266,4.23374141
0.989849,82.69,131.15,0.676,0.038,call,60.36573217,0.85948508,0.00252967,-11.93127335,put,8.85317852,-0.14051492,0.00252967,-8.90505039
0.067463,107.51,433.52,0.7303,0.026,call,326.1984113,1,0,-2.79036131,put,0,0,0,0
1.589741,288.17,65.4,0.1397,0.0817,call,0,0,0,0,put,187.6706615,-1,0,20.67587304
0.184214,334.3,259.16,0.0009,0.0788,call,0,0,0,0,put,70.32233146,-1,0,25.96320772
0.786382,482.22,465.36,0.9972,0.0687,call,161.8060806,0.67831665,0.00087091,-104.344549,put,153.3056237,-0.32168335,0.00087091,-72.95829835
1.670943,350.38,395.92,0.1106,0.0963,call,98.05691242,0.97990065,0.000859,-28.74142887,put,0.43893413,-0.02009935,0.000859,-0.01494418
1.668469,138.89,470.54,0.8449,0.0276,call,352.9272622,0.95598979,0.0001813,-17.00234119,put,15.02644205,-0.04401021,0.0001813,-13.34149982
1.10302,59.7,0.22,0.1404,0.0275,call,0,0,0,0,put,57.69630611,-1,0,1.59269842
0.370361,271.04,449.09,0.4751,0.078,call,187.0197158,0.97675586,0.0004234,-29.26457194,put,1.25188317,-0.02324414,0.0004234,-8.72544289
1.320072,345.82,271.89,0.4702,0.0997,call,46.79059606,0.52731394,0.00270967,-31.77216481,put,78.07469671,-0.47268606,0.00270967,-1.54570697
